order_item_id,order_id,item_name,item_quantity,item_unit_price,item_total_price
32036,20790,extend out-of-the-box content,4,18.94,75.76
32037,20909,drive extensible relationships,3,8.86,26.58
32038,20089,visualize magnetic relationships,2,9.09,18.18
32039,20688,incentivize interactive supply-chains,2,46.55,93.1
32040,20530,cultivate efficient action-items,1,36.02,36.02
32041,20371,target best-of-breed technologies,4,10.72,42.88
32042,20972,empower best-of-breed bandwidth,2,21.05,42.1
32043,20936,envisioneer wireless deliverables,2,31.66,63.32
32044,20913,orchestrate extensible bandwidth,4,42.6,170.4
32045,20399,evolve transparent schemas,3,6.96,20.88
32046,20106,reinvent clicks-and-mortar users,4,15.65,62.6
32047,20271,re-intermediate cross-platform architectures,3,45.04,135.12
32048,20975,orchestrate killer metrics,2,5.41,10.82
32049,20831,incentivize leading-edge portals,2,14.06,28.12
32050,20503,re-contextualize dot-com markets,2,48.16,96.32
32051,20679,maximize granular networks,1,32.6,32.6
32052,20525,seize dynamic bandwidth,1,16.78,16.78
32053,20849,redefine enterprise e-tailers,1,8.01,8.01
32054,20032,synthesize transparent e-commerce,4,6.27,25.08
32055,20393,architect next-generation schemas,2,16.01,32.02
32056,20040,innovate killer synergies,2,44.67,89.34
32057,20660,mesh user-centric initiatives,4,23.72,94.88
32058,20218,re-intermediate enterprise infrastructures,1,37.42,37.42
32059,20731,re-contextualize granular technologies,4,46.32,185.28
32060,20981,productize granular e-business,1,23.36,23.36
32061,20082,brand back-end architectures,2,13.61,27.22
32062,20845,enhance proactive architectures,3,28.27,84.81
32063,20720,seize distributed eyeballs,1,45.86,45.86
32064,20201,transform strategic models,2,41.2,82.4
32065,20447,syndicate virtual synergies,2,7.96,15.92
32066,20844,iterate robust platforms,3,36.17,108.51
32067,20428,synergize visionary content,2,30.74,61.48
32068,20038,disintermediate customized portals,2,45.84,91.68
32069,20211,synthesize robust action-items,1,10.51,10.51
32070,20444,harness impactful infrastructures,1,29.03,29.03
32071,20327,strategize customized technologies,3,44.58,133.74
32072,20761,syndicate leading-edge e-tailers,3,23.45,70.35
32073,20227,unleash extensible niches,2,26.69,53.38
32074,20048,aggregate integrated mindshare,1,8.17,8.17
32075,20018,engage seamless technologies,3,17.52,52.56
32076,20912,strategize integrated networks,3,19.6,58.800000000000004
32077,20439,grow granular schemas,4,47.53,190.12
32078,20807,facilitate best-of-breed eyeballs,3,17.72,53.16
32079,20708,engineer transparent deliverables,2,25.74,51.48
32080,20187,benchmark leading-edge schemas,1,35.21,35.21
32081,20345,syndicate sticky systems,3,12.3,36.900000000000006
32082,20224,morph extensible e-markets,4,26.89,107.56
32083,20830,seize compelling supply-chains,1,38.23,38.23
32084,20488,engineer synergistic bandwidth,3,44.01,132.03
32085,20909,facilitate intuitive functionalities,4,33.18,132.72
32086,20877,orchestrate cross-platform vortals,3,35.11,105.33
32087,20849,revolutionize B2B methodologies,1,10.68,10.68
32088,20229,matrix killer interfaces,1,47.56,47.56
32089,20390,revolutionize transparent bandwidth,1,10.97,10.97
32090,20979,expedite global vortals,2,39.86,79.72
32091,20589,evolve 24/365 schemas,3,16.92,50.760000000000005
32092,20188,mesh synergistic networks,2,47.01,94.02
32093,20858,strategize value-added action-items,1,37.4,37.4
32094,20270,whiteboard revolutionary functionalities,4,38.92,155.68
32095,20607,productize B2B e-markets,3,14.86,44.58
32096,20310,scale B2C ROI,2,24.94,49.88
32097,20132,deploy intuitive infrastructures,3,32.8,98.39999999999999
32098,20551,benchmark revolutionary relationships,4,39.65,158.6
32099,20072,maximize compelling channels,2,9.68,19.36
32100,20793,scale user-centric systems,1,48.31,48.31
32101,20845,extend front-end paradigms,2,45.06,90.12
32102,20672,architect back-end communities,3,17.17,51.510000000000005
32103,20187,disintermediate plug-and-play portals,3,42.02,126.06
32104,20486,leverage value-added relationships,3,28.32,84.96000000000001
32105,20191,exploit innovative communities,3,25.78,77.34
32106,20422,streamline vertical communities,1,19.15,19.15
32107,20120,deliver 24/7 channels,2,31.14,62.28
32108,20220,innovate innovative schemas,1,37.85,37.85
32109,20053,re-contextualize mission-critical schemas,1,23.49,23.49
32110,20734,benchmark open-source content,1,33.31,33.31
32111,20451,enable vertical communities,3,36.47,109.41
32112,20412,embrace holistic e-markets,3,37.0,111.0
32113,20643,revolutionize bricks-and-clicks technologies,3,7.34,22.02
32114,20237,productize transparent action-items,2,43.69,87.38
32115,20758,enable user-centric info-mediaries,4,25.62,102.48
32116,20738,re-intermediate user-centric portals,3,16.81,50.42999999999999
32117,20720,seize B2B e-markets,2,15.88,31.76
32118,20406,monetize proactive functionalities,3,26.74,80.22
32119,20608,transform one-to-one niches,3,44.91,134.73
32120,20422,revolutionize best-of-breed action-items,1,22.03,22.03
32121,20712,seize out-of-the-box markets,1,38.74,38.74
32122,20247,engage virtual supply-chains,1,9.36,9.36
32123,20072,matrix real-time communities,2,26.42,52.84
32124,20830,morph ubiquitous technologies,4,49.63,198.52
32125,20185,exploit real-time portals,4,39.67,158.68
32126,20006,evolve magnetic schemas,2,14.47,28.94
32127,20206,redefine intuitive initiatives,3,27.56,82.67999999999999
32128,20544,iterate rich architectures,2,15.51,31.02
32129,20611,re-intermediate sticky content,3,23.43,70.28999999999999
32130,20906,matrix best-of-breed e-services,2,40.1,80.2
32131,20387,iterate best-of-breed niches,2,39.71,79.42
32132,20768,redefine customized deliverables,2,15.26,30.52
32133,20699,iterate best-of-breed solutions,4,46.5,186.0
32134,20076,implement mission-critical technologies,1,31.67,31.67
32135,20177,visualize transparent users,2,22.1,44.2
32136,20827,enable interactive web-readiness,4,27.59,110.36
32137,20799,scale cross-platform functionalities,1,32.23,32.23
32138,20349,target one-to-one web-readiness,1,30.2,30.2
32139,20255,productize holistic e-business,2,26.89,53.78
32140,20837,strategize dot-com channels,3,27.72,83.16
32141,20702,streamline vertical technologies,3,12.94,38.82
32142,20308,exploit innovative partnerships,3,41.57,124.71000000000001
32143,20345,innovate interactive partnerships,2,29.38,58.76
32144,20127,engage efficient portals,3,10.9,32.7
32145,20937,evolve impactful vortals,4,39.48,157.92
32146,20287,strategize distributed methodologies,4,46.96,187.84
32147,20766,envisioneer visionary portals,4,47.63,190.52
32148,20725,envisioneer extensible models,4,21.61,86.44
32149,20762,drive robust schemas,1,11.1,11.1
32150,20596,harness 24/365 e-markets,4,28.33,113.32
32151,20487,matrix front-end networks,3,10.07,30.21
32152,20383,matrix viral applications,2,47.03,94.06
32153,20406,streamline clicks-and-mortar supply-chains,3,13.26,39.78
32154,20388,exploit web-enabled eyeballs,4,16.37,65.48
32155,20525,utilize user-centric users,1,23.3,23.3
32156,20557,visualize efficient deliverables,4,22.24,88.96
32157,20639,brand scalable deliverables,2,40.76,81.52
32158,20938,generate ubiquitous e-services,3,25.53,76.59
32159,20626,benchmark best-of-breed users,2,12.68,25.36
32160,20945,envisioneer bricks-and-clicks partnerships,2,17.02,34.04
32161,20276,mesh cutting-edge communities,2,27.91,55.82
32162,20500,grow efficient ROI,3,11.64,34.92
32163,20717,brand global networks,4,32.52,130.08
32164,20337,engage clicks-and-mortar partnerships,2,30.46,60.92
32165,20950,strategize distributed applications,3,37.16,111.47999999999999
32166,20932,synthesize ubiquitous niches,1,47.2,47.2
32167,20481,aggregate cross-media communities,3,46.05,138.14999999999998
32168,20897,visualize revolutionary ROI,1,47.57,47.57
32169,20911,re-contextualize extensible models,3,16.01,48.03
32170,20973,enable e-business supply-chains,4,10.92,43.68
32171,20273,innovate visionary markets,2,18.6,37.2
32172,20920,mesh dynamic niches,4,45.28,181.12
32173,20058,brand B2B architectures,3,48.74,146.22
32174,20328,integrate dynamic users,2,43.67,87.34
32175,20731,disintermediate next-generation convergence,1,9.95,9.95
32176,20109,engage scalable deliverables,3,47.63,142.89000000000001
32177,20279,transform enterprise platforms,2,24.05,48.1
32178,20686,embrace proactive portals,1,5.42,5.42
32179,20328,aggregate rich channels,1,24.91,24.91
32180,20776,facilitate interactive mindshare,4,7.07,28.28
32181,20315,streamline value-added functionalities,3,29.47,88.41
32182,20474,reinvent wireless content,1,20.23,20.23
32183,20111,disintermediate robust relationships,2,26.3,52.6
32184,20699,generate e-business relationships,1,32.59,32.59
32185,20781,productize enterprise users,1,44.1,44.1
32186,20935,reinvent granular communities,4,34.79,139.16
32187,20229,transform clicks-and-mortar experiences,4,24.53,98.12
32188,20497,revolutionize synergistic deliverables,2,41.87,83.74
32189,20156,aggregate seamless channels,4,45.75,183.0
32190,20473,exploit interactive platforms,1,10.39,10.39
32191,20701,engage web-enabled platforms,1,28.94,28.94
32192,20272,disintermediate distributed metrics,4,17.8,71.2
32193,20887,empower dot-com solutions,1,7.12,7.12
32194,20002,revolutionize scalable relationships,1,35.08,35.08
32195,20758,target collaborative content,2,43.82,87.64
32196,20722,incubate cross-media web-readiness,4,12.33,49.32
32197,20511,engage viral e-commerce,1,41.56,41.56
32198,20913,streamline viral mindshare,4,43.4,173.6
32199,20286,implement B2B interfaces,2,46.15,92.3
32200,20871,transform innovative vortals,4,16.94,67.76
32201,20013,enhance sticky partnerships,1,45.68,45.68
32202,20608,optimize granular interfaces,4,19.43,77.72
32203,20498,target virtual experiences,1,29.86,29.86
32204,20733,unleash efficient metrics,1,7.27,7.27
32205,20238,productize vertical infrastructures,1,6.97,6.97
32206,20094,envisioneer front-end models,2,37.42,74.84
32207,20338,deliver granular web-readiness,4,25.0,100.0
32208,20781,architect plug-and-play systems,2,16.53,33.06
32209,20171,facilitate cutting-edge info-mediaries,4,13.57,54.28
32210,20981,whiteboard killer e-commerce,2,35.15,70.3
32211,20606,generate customized deliverables,3,5.02,15.059999999999999
32212,20661,mesh 24/7 mindshare,1,41.27,41.27
32213,20624,scale strategic communities,1,8.57,8.57
32214,20567,integrate clicks-and-mortar convergence,2,13.62,27.24
32215,20849,optimize granular functionalities,3,22.38,67.14
32216,20936,syndicate end-to-end action-items,1,26.82,26.82
32217,20467,iterate value-added schemas,4,20.97,83.88
32218,20628,mesh user-centric experiences,2,19.43,38.86
32219,20143,re-intermediate customized mindshare,1,48.38,48.38
32220,20201,empower open-source convergence,1,33.87,33.87
32221,20180,implement distributed bandwidth,2,6.05,12.1
32222,20714,facilitate synergistic solutions,2,24.36,48.72
32223,20364,incentivize frictionless experiences,4,44.38,177.52
32224,20479,enhance intuitive architectures,4,18.57,74.28
32225,20565,deliver virtual technologies,1,9.26,9.26
32226,20471,maximize turn-key mindshare,1,39.13,39.13
32227,20384,e-enable virtual e-markets,2,32.27,64.54
32228,20692,brand global channels,1,30.66,30.66
32229,20926,e-enable compelling mindshare,1,7.41,7.41
32230,20417,matrix B2C mindshare,2,11.32,22.64
32231,20825,expedite viral niches,1,33.01,33.01
32232,20308,exploit back-end methodologies,1,14.35,14.35
32233,20649,architect seamless networks,3,27.68,83.03999999999999
32234,20694,incubate out-of-the-box e-commerce,4,29.52,118.08
32235,20367,benchmark intuitive action-items,2,17.76,35.52
32236,20001,aggregate rich niches,3,47.68,143.04
32237,20044,utilize open-source systems,4,42.91,171.64
32238,20739,target global systems,4,37.51,150.04
32239,20843,exploit e-business ROI,4,8.51,34.04
32240,20098,leverage virtual functionalities,3,9.78,29.339999999999996
32241,20720,enable visionary info-mediaries,3,27.18,81.53999999999999
32242,20265,synergize sticky experiences,4,12.23,48.92
32243,20800,facilitate world-class e-tailers,1,49.02,49.02
32244,20783,whiteboard viral experiences,1,12.13,12.13
32245,20140,transition mission-critical schemas,3,26.94,80.82000000000001
32246,20481,evolve synergistic e-services,3,21.39,64.17
32247,20237,evolve web-enabled web services,3,33.77,101.31
32248,20974,architect out-of-the-box web-readiness,4,10.81,43.24
32249,20953,orchestrate bricks-and-clicks vortals,1,24.36,24.36
32250,20904,monetize mission-critical bandwidth,3,17.36,52.08
32251,20072,morph virtual relationships,3,44.95,134.85000000000002
32252,20667,morph bricks-and-clicks systems,2,6.83,13.66
32253,20190,utilize efficient applications,4,46.12,184.48
32254,20268,grow proactive convergence,2,42.48,84.96
32255,20321,synergize global solutions,1,18.39,18.39
32256,20107,extend cross-media experiences,2,40.52,81.04
32257,20232,cultivate enterprise e-commerce,2,6.4,12.8
32258,20042,mesh compelling metrics,2,48.51,97.02
32259,20702,expedite scalable initiatives,4,28.7,114.8
32260,20883,innovate B2C solutions,1,18.65,18.65
32261,20139,enable clicks-and-mortar methodologies,2,21.32,42.64
32262,20615,unleash efficient deliverables,4,7.99,31.96
32263,20683,cultivate transparent synergies,1,49.52,49.52
32264,20863,redefine compelling models,3,6.77,20.31
32265,20273,embrace front-end niches,2,34.47,68.94
32266,20481,aggregate global systems,1,24.92,24.92
32267,20416,evolve frictionless deliverables,2,47.7,95.4
32268,20506,visualize vertical communities,3,16.07,48.21
32269,20733,envisioneer real-time web services,1,28.94,28.94
32270,20725,expedite turn-key partnerships,4,26.71,106.84
32271,20853,reinvent magnetic niches,1,36.63,36.63
32272,20424,morph plug-and-play partnerships,4,8.06,32.24
32273,20407,grow granular bandwidth,1,13.72,13.72
32274,20568,envisioneer rich platforms,4,14.66,58.64
32275,20390,facilitate bleeding-edge channels,3,38.22,114.66
32276,20342,maximize e-business web services,3,13.51,40.53
32277,20946,drive integrated systems,3,30.81,92.42999999999999
32278,20614,enhance rich interfaces,1,14.69,14.69
32279,20933,visualize plug-and-play supply-chains,3,43.77,131.31
32280,20493,e-enable sticky experiences,2,47.4,94.8
32281,20192,innovate cross-platform platforms,3,28.33,84.99
32282,20499,cultivate efficient metrics,4,20.85,83.4
32283,20822,integrate bricks-and-clicks markets,4,15.53,62.12
32284,20712,orchestrate cutting-edge e-services,4,7.24,28.96
32285,20233,target one-to-one communities,1,17.08,17.08
32286,20945,productize 24/365 metrics,2,34.44,68.88
32287,20227,drive magnetic functionalities,3,29.01,87.03
32288,20371,revolutionize collaborative eyeballs,2,47.48,94.96
32289,20139,grow back-end communities,2,22.83,45.66
32290,20856,re-contextualize dot-com e-tailers,4,36.22,144.88
32291,20817,revolutionize bleeding-edge e-commerce,4,27.02,108.08
32292,20149,innovate 24/365 users,4,28.07,112.28
32293,20115,repurpose leading-edge convergence,1,17.05,17.05
32294,20450,deliver open-source e-tailers,2,25.47,50.94
32295,20063,redefine one-to-one architectures,2,26.19,52.38
32296,20104,synergize B2B web services,1,36.8,36.8
32297,20851,disintermediate web-enabled eyeballs,1,47.33,47.33
32298,20871,visualize web-enabled relationships,1,19.82,19.82
32299,20668,incentivize scalable deliverables,2,6.9,13.8
32300,20273,transform vertical action-items,2,27.33,54.66
32301,20006,re-intermediate wireless supply-chains,4,29.5,118.0
32302,20147,implement cross-platform models,4,12.58,50.32
32303,20184,scale dynamic content,2,39.22,78.44
32304,20998,transition innovative e-markets,4,49.32,197.28
32305,20028,maximize cross-media infrastructures,1,47.56,47.56
32306,20962,target scalable e-services,3,13.87,41.61
32307,20550,facilitate back-end technologies,4,44.39,177.56
32308,20119,evolve next-generation systems,2,36.7,73.4
32309,20293,syndicate collaborative methodologies,4,25.42,101.68
32310,20371,redefine holistic vortals,4,29.33,117.32
32311,20244,facilitate ubiquitous web-readiness,4,43.23,172.92
32312,20580,orchestrate holistic e-commerce,3,26.61,79.83
32313,20726,optimize ubiquitous interfaces,1,21.79,21.79
32314,20218,optimize bleeding-edge action-items,2,27.2,54.4
32315,20177,enable customized info-mediaries,3,31.06,93.17999999999999
32316,20299,engage customized infrastructures,2,13.51,27.02
32317,20676,deploy compelling models,2,45.54,91.08
32318,20058,re-contextualize proactive mindshare,2,35.34,70.68
32319,20269,enable synergistic applications,3,33.5,100.5
32320,20308,drive leading-edge platforms,1,9.48,9.48
32321,20570,enhance best-of-breed e-markets,2,32.19,64.38
32322,20288,facilitate integrated e-business,1,10.44,10.44
32323,20977,embrace world-class architectures,1,8.54,8.54
32324,20105,target customized channels,4,28.73,114.92
32325,20228,enhance 24/365 content,3,23.13,69.39
32326,20247,brand clicks-and-mortar e-commerce,3,31.5,94.5
32327,20700,reinvent cutting-edge deliverables,4,9.01,36.04
32328,20494,seize turn-key systems,4,24.39,97.56
32329,20083,transform frictionless paradigms,1,12.87,12.87
32330,20186,innovate real-time e-commerce,2,49.42,98.84
32331,20252,implement enterprise e-services,3,30.25,90.75
32332,20355,expedite leading-edge ROI,2,35.93,71.86
32333,20750,orchestrate bricks-and-clicks e-markets,2,19.64,39.28
32334,20872,monetize user-centric initiatives,4,9.26,37.04
32335,20696,enhance next-generation e-tailers,2,48.91,97.82
32336,20796,deliver killer communities,1,17.88,17.88
32337,20897,brand killer applications,4,24.07,96.28
32338,20938,orchestrate extensible convergence,2,34.24,68.48
32339,20210,streamline open-source content,4,6.11,24.44
32340,20816,transform back-end experiences,1,41.46,41.46
32341,20808,target virtual supply-chains,1,29.15,29.15
32342,20609,generate cutting-edge content,2,17.52,35.04
32343,20447,transition bleeding-edge niches,4,7.77,31.08
32344,20460,incentivize end-to-end markets,2,12.31,24.62
32345,20968,seize vertical markets,2,45.28,90.56
32346,20472,brand frictionless technologies,4,35.87,143.48
32347,20720,whiteboard magnetic e-markets,2,16.25,32.5
32348,20370,productize proactive channels,1,7.95,7.95
32349,20900,architect killer convergence,4,36.08,144.32
32350,20934,redefine world-class action-items,4,30.76,123.04
32351,20492,orchestrate magnetic technologies,4,23.2,92.8
32352,20923,leverage killer action-items,4,21.36,85.44
32353,20137,engineer real-time paradigms,2,14.76,29.52
32354,20367,enhance sticky platforms,2,35.13,70.26
32355,20912,whiteboard end-to-end deliverables,1,48.68,48.68
32356,20184,orchestrate bleeding-edge info-mediaries,3,12.91,38.730000000000004
32357,20588,transform compelling schemas,3,31.87,95.61
32358,20287,grow web-enabled e-business,1,24.09,24.09
32359,20472,transform scalable relationships,3,25.1,75.30000000000001
32360,20375,maximize best-of-breed e-business,1,16.44,16.44
32361,20654,re-intermediate bricks-and-clicks interfaces,2,42.13,84.26
32362,20749,visualize cross-media solutions,4,26.84,107.36
32363,20537,extend intuitive experiences,4,29.45,117.8
32364,20511,redefine bricks-and-clicks technologies,2,18.71,37.42
32365,20802,exploit synergistic content,4,13.18,52.72
32366,20579,integrate killer methodologies,4,8.87,35.48
32367,20250,transform efficient applications,3,37.14,111.42
32368,20920,integrate holistic interfaces,2,13.83,27.66
32369,20510,architect wireless initiatives,3,36.05,108.14999999999999
32370,20630,benchmark back-end ROI,3,22.57,67.71000000000001
32371,20073,monetize back-end technologies,4,23.71,94.84
32372,20282,implement transparent convergence,4,26.11,104.44
32373,20916,disintermediate interactive niches,2,21.55,43.1
32374,20960,grow front-end networks,4,9.53,38.12
32375,20360,embrace best-of-breed mindshare,4,18.93,75.72
32376,20010,implement back-end platforms,2,34.87,69.74
32377,20211,iterate granular applications,4,34.96,139.84
32378,20835,facilitate cross-platform markets,3,17.88,53.64
32379,20152,expedite innovative architectures,2,25.7,51.4
32380,20005,engage proactive schemas,4,13.71,54.84
32381,20195,revolutionize enterprise vortals,1,14.47,14.47
32382,20954,benchmark 24/365 communities,2,6.04,12.08
32383,20283,whiteboard 24/7 users,2,45.35,90.7
32384,20464,e-enable enterprise networks,1,14.48,14.48
32385,20113,grow efficient channels,4,15.24,60.96
32386,20271,leverage B2C supply-chains,4,17.58,70.32
32387,20163,re-contextualize best-of-breed web-readiness,2,10.73,21.46
32388,20460,incentivize collaborative e-business,2,33.77,67.54
32389,20105,grow frictionless metrics,4,8.38,33.52
32390,20693,facilitate viral schemas,4,11.04,44.16
32391,20556,integrate visionary solutions,3,34.01,102.03
32392,20282,deploy rich channels,2,20.28,40.56
32393,20687,drive magnetic users,2,36.86,73.72
32394,20162,maximize vertical applications,1,30.08,30.08
32395,20983,deliver turn-key vortals,3,16.52,49.56
32396,20351,disintermediate ubiquitous web-readiness,4,34.29,137.16
32397,20434,transition bricks-and-clicks relationships,3,10.23,30.69
32398,20852,visualize distributed architectures,4,29.14,116.56
32399,20140,envisioneer ubiquitous vortals,4,24.67,98.68
32400,20471,innovate proactive functionalities,3,17.05,51.150000000000006
32401,20132,utilize bleeding-edge metrics,2,32.18,64.36
32402,20087,benchmark interactive supply-chains,4,44.21,176.84
32403,20688,engage proactive content,3,49.95,149.85000000000002
32404,20183,maximize viral e-markets,1,32.35,32.35
32405,20368,morph one-to-one systems,3,23.21,69.63
32406,20129,iterate vertical metrics,1,15.13,15.13
32407,20246,engage proactive e-services,4,16.57,66.28
32408,20601,repurpose enterprise networks,3,26.58,79.74
32409,20578,redefine value-added channels,3,21.53,64.59
32410,20670,revolutionize 24/7 infrastructures,1,46.12,46.12
32411,20899,brand e-business niches,3,21.57,64.71000000000001
32412,20378,monetize distributed web-readiness,3,21.81,65.42999999999999
32413,20149,enable virtual deliverables,4,22.26,89.04
32414,20985,innovate one-to-one info-mediaries,3,42.65,127.94999999999999
32415,20852,enable compelling niches,2,34.29,68.58
32416,20433,synthesize mission-critical experiences,1,32.64,32.64
32417,20628,harness cutting-edge niches,3,20.04,60.12
32418,20726,expedite ubiquitous niches,1,41.81,41.81
32419,20469,maximize extensible content,1,6.73,6.73
32420,20446,optimize interactive functionalities,1,44.19,44.19
32421,20481,empower e-business networks,3,28.07,84.21000000000001
32422,20884,productize dot-com e-services,3,22.92,68.76
32423,20294,re-intermediate B2B architectures,1,27.37,27.37
32424,20765,embrace proactive schemas,2,35.03,70.06
32425,20143,enable cross-platform paradigms,1,5.57,5.57
32426,20250,innovate end-to-end architectures,2,44.22,88.44
32427,20878,revolutionize customized communities,1,25.1,25.1
32428,20948,visualize plug-and-play supply-chains,4,20.43,81.72
32429,20975,re-contextualize leading-edge schemas,1,11.22,11.22
32430,20302,engineer B2C web services,1,24.78,24.78
32431,20025,e-enable cross-media web-readiness,3,27.33,81.99
32432,20789,aggregate world-class metrics,2,23.16,46.32
32433,20984,e-enable global supply-chains,4,35.54,142.16
32434,20889,matrix transparent mindshare,2,23.94,47.88
32435,20890,maximize 24/365 mindshare,4,48.26,193.04
32436,20901,seize magnetic solutions,1,31.97,31.97
32437,20070,architect cutting-edge content,3,41.34,124.02000000000001
32438,20625,seize 24/365 systems,3,9.92,29.759999999999998
32439,20875,exploit cutting-edge action-items,2,22.88,45.76
32440,20112,visualize seamless e-markets,3,20.16,60.480000000000004
32441,20364,architect seamless info-mediaries,2,30.63,61.26
32442,20303,incubate open-source paradigms,2,43.75,87.5
32443,20471,incubate turn-key users,4,8.53,34.12
32444,20964,redefine efficient paradigms,2,8.27,16.54
32445,20091,synthesize sticky communities,4,43.26,173.04
32446,20530,synergize seamless niches,3,14.58,43.74
32447,20661,strategize enterprise platforms,2,35.09,70.18
32448,20988,cultivate leading-edge infrastructures,2,29.43,58.86
32449,20739,productize impactful web services,1,42.48,42.48
32450,20726,drive back-end mindshare,2,10.63,21.26
32451,20872,enhance next-generation portals,2,10.84,21.68
32452,20663,aggregate seamless deliverables,1,30.06,30.06
32453,20192,seize viral eyeballs,1,47.59,47.59
32454,20963,engineer global infrastructures,3,23.67,71.01
32455,20552,cultivate world-class functionalities,2,19.71,39.42
32456,20242,engineer dot-com markets,3,32.3,96.89999999999999
32457,20138,enhance turn-key niches,3,46.87,140.60999999999999
32458,20345,revolutionize world-class partnerships,1,42.66,42.66
32459,20180,incentivize seamless interfaces,4,49.8,199.2
32460,20712,strategize best-of-breed initiatives,3,6.02,18.06
32461,20503,architect customized models,4,10.08,40.32
32462,20203,engage turn-key ROI,2,32.43,64.86
32463,20573,embrace frictionless e-services,1,41.93,41.93
32464,20192,streamline killer systems,2,17.84,35.68
32465,20005,e-enable dynamic functionalities,2,15.76,31.52
32466,20890,expedite cutting-edge partnerships,1,40.41,40.41
32467,20237,strategize front-end supply-chains,2,7.54,15.08
32468,20693,incentivize mission-critical applications,1,21.62,21.62
32469,20311,deploy cutting-edge partnerships,4,27.76,111.04
32470,20549,implement magnetic synergies,2,30.22,60.44
32471,20056,target cross-platform synergies,1,37.79,37.79
32472,20443,exploit rich schemas,3,20.97,62.91
32473,20237,incubate extensible paradigms,2,32.57,65.14
32474,20870,scale collaborative architectures,4,31.34,125.36
32475,20861,unleash distributed technologies,1,29.64,29.64
32476,20197,strategize e-business relationships,2,33.82,67.64
32477,20585,evolve mission-critical e-markets,2,16.68,33.36
32478,20571,monetize compelling technologies,2,8.81,17.62
32479,20752,optimize efficient content,4,10.37,41.48
32480,20514,incentivize B2C initiatives,1,15.11,15.11
32481,20449,redefine scalable synergies,3,27.51,82.53
32482,20360,incentivize cutting-edge web services,3,42.82,128.46
32483,20700,engage viral functionalities,3,36.56,109.68
32484,20819,benchmark virtual vortals,1,40.51,40.51
32485,20030,generate bricks-and-clicks supply-chains,3,20.79,62.37
32486,20779,scale impactful mindshare,4,23.21,92.84
32487,20988,transition web-enabled e-markets,1,22.72,22.72
32488,20108,incubate innovative systems,2,13.63,27.26
32489,20844,aggregate strategic convergence,4,7.75,31.0
32490,20935,architect 24/7 schemas,2,31.59,63.18
32491,20602,expedite robust info-mediaries,3,49.51,148.53
32492,20717,grow clicks-and-mortar supply-chains,4,12.51,50.04
32493,20891,e-enable e-business convergence,1,7.1,7.1
32494,20968,expedite turn-key metrics,4,40.08,160.32
32495,20959,deploy out-of-the-box functionalities,2,16.37,32.74
32496,20960,engage killer info-mediaries,1,42.33,42.33
32497,20445,utilize visionary systems,4,36.68,146.72
32498,20893,optimize dot-com e-markets,4,47.56,190.24
32499,20438,cultivate collaborative portals,4,23.4,93.6
32500,20732,repurpose robust vortals,4,34.79,139.16
